variant,layer,neuron_index,flat_index,seed
random,30,4339,434419,1000
random,30,4498,434578,1000
random,30,4622,434702,1000
random,30,4719,434799,1000
random,30,4996,435076,1000
random,30,5070,435150,1000
random,30,5157,435237,1000
random,30,5534,435614,1000
random,30,5864,435944,1000
random,30,6060,436140,1000
random,30,6159,436239,1000
random,30,6323,436403,1000
random,30,6467,436547,1000
random,30,6845,436925,1000
random,30,7083,437163,1000
random,30,7116,437196,1000
random,30,7330,437410,1000
random,30,7653,437733,1000
random,30,8091,438171,1000
random,30,8222,438302,1000
random,30,8274,438354,1000
random,30,8544,438624,1000
random,30,8585,438665,1000
random,30,8739,438819,1000
random,30,8821,438901,1000
random,30,8826,438906,1000
random,30,8892,438972,1000
random,30,8944,439024,1000
random,30,9012,439092,1000
random,30,9052,439132,1000
random,30,9074,439154,1000
random,30,9107,439187,1000
random,30,9398,439478,1000
random,30,9465,439545,1000
random,30,9478,439558,1000
random,30,9624,439704,1000
random,30,9666,439746,1000
random,30,9900,439980,1000
random,30,9996,440076,1000
random,30,10064,440144,1000
random,30,10474,440554,1000
random,30,10509,440589,1000
random,30,10553,440633,1000
random,30,10566,440646,1000
random,30,11028,441108,1000
random,30,11344,441424,1000
random,30,11521,441601,1000
random,30,11647,441727,1000
random,30,11672,441752,1000
random,30,11881,441961,1000
random,30,12181,442261,1000
random,30,12477,442557,1000
random,30,12753,442833,1000
random,30,13213,443293,1000
random,30,13719,443799,1000
random,30,13879,443959,1000
random,30,14139,444219,1000
random,30,14184,444264,1000
random,30,14201,444281,1000
random,31,4,444420,1000
random,31,45,444461,1000
random,31,80,444496,1000
random,31,1067,445483,1000
random,31,1107,445523,1000
random,31,1201,445617,1000
random,31,1278,445694,1000
random,31,1325,445741,1000
random,31,1400,445816,1000
random,31,1574,445990,1000
random,31,1767,446183,1000
random,31,2041,446457,1000
random,31,2142,446558,1000
random,31,2420,446836,1000
random,31,2559,446975,1000
random,31,2572,446988,1000
random,31,3074,447490,1000
random,31,3486,447902,1000
random,31,3488,447904,1000
random,31,3564,447980,1000
random,31,3972,448388,1000
random,31,4427,448843,1000
random,31,4478,448894,1000
random,31,4627,449043,1000
random,31,4712,449128,1000
random,31,4762,449178,1000
random,31,5012,449428,1000
random,31,5056,449472,1000
random,31,5297,449713,1000
random,31,5693,450109,1000
random,31,5916,450332,1000
random,31,5983,450399,1000
random,31,6281,450697,1000
random,31,6446,450862,1000
random,31,6459,450875,1000
random,31,6683,451099,1000
random,31,6780,451196,1000
random,31,7110,451526,1000
random,31,7399,451815,1000
random,31,7469,451885,1000
random,31,7716,452132,1000
random,31,7823,452239,1000
random,31,7888,452304,1000
random,31,8239,452655,1000
random,31,8308,452724,1000
random,31,8380,452796,1000
random,31,8678,453094,1000
random,31,8900,453316,1000
random,31,9012,453428,1000
random,31,9644,454060,1000
random,31,9730,454146,1000
random,31,9852,454268,1000
random,31,9894,454310,1000
random,31,10197,454613,1000
random,31,10347,454763,1000
random,31,10373,454789,1000
random,31,10523,454939,1000
random,31,10707,455123,1000
random,31,10891,455307,1000
random,31,11206,455622,1000
random,31,11297,455713,1000
random,31,11791,456207,1000
random,31,11846,456262,1000
random,31,11894,456310,1000
random,31,12001,456417,1000
random,31,12781,457197,1000
random,31,13024,457440,1000
random,31,13101,457517,1000
random,31,13145,457561,1000
random,31,13290,457706,1000
random,31,13475,457891,1000
random,31,13666,458082,1000
random,31,14196,458612,1000
random,31,14330,458746,1000
