variant,layer,neuron_index,entered_via,also_in,n_methods_at_N,selection_step,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score
quota,3,13304,wang_robust,siren;wang,3,4319,1831,148545,167245,105320,57276,1081,1378,0.003989092121870034,0.32380092904429636,0.3645637829672306,0.22957770119302193,0.12484986408748973,0.0023542183014314956,0.0030016283343251566,0.15030531657852358
quota,26,8405,siren,,1,4320,776,340029,111503,318384,239888,452384,452384,0.0016893696144531566,0.7412038338881005,0.24305560096871723,0.6940213754302443,0.5229133015513863,0.9861188313485966,0.9861188313485966,0.5964458777357278
quota,31,4623,yang_harmfulness,,1,4321,201043,1004,43122,201409,425226,21704,6247,0.4382377368114729,0.0021863712558664724,0.09399652534817363,0.4390355552358469,0.9269189603946367,0.04730888869997014,0.01361522917661215,0.2801856095603684
quota,31,8907,yang_refusal,yang_harmfulness,2,4322,316848,1055,984,17814,309228,404939,404939,0.6906731538459862,0.0022975426756562927,0.002142774620654778,0.03882934315129558,0.6740628358303307,0.8826967134676545,0.8826967134676545,0.4533427252941761
quota,0,5236,zhao_topk,wang_robust,2,4323,23786,351961,295665,1072,314318,5334,2533,0.05184729842550752,0.7672135864553974,0.64449777766152,0.0023345998155862332,0.6851581794917069,0.011625042779198302,0.005519334017800506,0.30974225980667386
quota,12,5435,zhao_relative_epsilon,zhao_topk,2,4324,94136,30620,222625,4296,951,57576,64092,0.20519846278264245,0.06674426867734348,0.4852828658684123,0.009362377411711365,0.002070840172555482,0.12550381361566515,0.13970759736763516,0.14769574655656648
quota,20,6461,wang,siren;wang_robust,3,4325,1714,307115,253952,250586,249875,1038,1411,0.0037340518058816222,0.6694568513202152,0.5535704554322497,0.5462331417261216,0.5446832813443458,0.0022604855357263526,0.0030735627824244527,0.33185883284956635
quota,2,14028,wang_robust,siren;wang,3,4326,4062,173644,306857,175830,213867,1638,1382,0.00885229677973454,0.3785125264032122,0.6688944547259843,0.3832776386318504,0.4661918993092113,0.0035683845920771837,0.0030103476613674955,0.2731867925862053
quota,28,12462,siren,,1,4327,777,148233,109275,22215,182983,426613,426613,0.0016915494462137412,0.32312082153499394,0.2381989358061345,0.048422782729628924,0.39886997521531287,0.9299423870465677,0.9299423870465677,0.4100269769750599
quota,31,380,yang_harmfulness,yang_refusal,2,4328,18632,1005,1177,9170,219493,244452,244452,0.040612445531453885,0.002188551087627057,0.0025634821504476285,0.01998687741280128,0.47845563279426095,0.5328620537066949,0.5328620537066949,0.22993301376999722
quota,28,1030,yang_refusal,yang_harmfulness;wang;wang_robust,4,4329,19664,2072,985,11748,117324,2496,1622,0.04286203190837731,0.004514431576170951,0.0021449544524153627,0.02560648369158868,0.2557444016470809,0.005438680242658872,0.003533507283907828,0.04854921297174285
quota,20,5759,zhao_topk,wang;wang_robust,3,4330,60945,41539,36147,1073,4763,1582,2066,0.13284766681707505,0.09054585167116802,0.07879219881809522,0.002336779647346818,0.010380358843904428,0.003446314013484439,0.004501352585607443,0.04612150319952592
quota,12,360,zhao_relative_epsilon,zhao_topk,2,4331,175739,275737,253689,2501,952,9440,11411,0.3830792739416372,0.6010580903365879,0.5529971596792159,0.005449579401461795,0.0020730200043160667,0.020575431988159153,0.024871880388271633,0.22715777653423566
quota,9,4856,wang,zhao_relative_epsilon;wang_robust,3,4332,5438,182238,85226,4981,1444,1039,1824,0.011851745282299112,0.39724600055367726,0.1857761617958326,0.010855562167711896,0.0031454972305237482,0.0022626653674869372,0.003973833299545941,0.08787306652815392
quota,28,13736,wang_robust,yang_refusal;wang,3,4333,7856,5122,3235,15437,51860,2098,1383,0.01712257847939296,0.011162918445954342,0.007049575913730979,0.033647883056385705,0.1130438952721629,0.004571107201946154,0.0030125274931280806,0.02708721226610016
quota,5,5452,siren,,1,4334,778,417257,195767,384196,210444,453827,453827,0.001693729277974326,0.9095478810945371,0.42673694444262794,0.8374804632578458,0.4587303351927298,0.9892643285791203,0.9892643285791203,0.6589597157748507
quota,23,11765,yang_harmfulness,yang_refusal;zhao_topk,3,4335,23911,1006,1273,1374,9283,39742,42998,0.05211977739558061,0.0021907309193876416,0.0027727459994637614,0.0029929090072828178,0.02023319840174735,0.08662869399739728,0.09372622620986112,0.03723775456153151
quota,31,4457,yang_refusal,,1,4336,207091,25698,986,6582,177304,151159,88360,0.4514213592994893,0.0560151367517455,0.0021471342841759473,0.01434547281640803,0.3864907106469523,0.3294990092664648,0.1926077545335051,0.20464665394267728
quota,26,6698,zhao_topk,,1,4337,129186,32556,250180,1074,23124,376611,376611,0.2816015659911368,0.0709644229658355,0.5453481300313242,0.0023389594791074025,0.05040424980000044,0.8209464393538106,0.8209464393538106,0.37036431528214653
quota,8,13256,zhao_relative_epsilon,zhao_topk,2,4338,20679,62925,272928,1140,954,410545,410545,0.0450745611453708,0.1371637337030328,0.5949349429211054,0.002482828375305994,0.0020773796678372363,0.8949168503174925,0.8949168503174925,0.3673667352068053
quota,12,1122,wang,wang_robust,2,4339,7524,16242,10034,24218,8339,1040,1543,0.016398874334878834,0.03540264762365641,0.021870252053946476,0.05278898574608012,0.01817543721975538,0.0022648451992475223,0.0033613005748216354,0.021466048964626623
quota,28,2348,wang_robust,siren;wang,3,4340,1686,79120,84142,195447,193547,2103,1384,0.00367301651658525,0.1724661090657023,0.18341322416735875,0.4260393982792408,0.42189771793412983,0.004582006360749078,0.003014707324888665,0.17358373994980786
quota,4,5889,siren,,1,4341,779,246866,256599,300646,199352,424372,424372,0.0016959091097349106,0.5381241675767464,0.5593404701025175,0.6553555196609926,0.4345516413043241,0.9250573840710974,0.9250573840710974,0.5770260679852157
quota,30,6433,yang_harmfulness,,1,4342,17752,1008,5759,9685,6918,391310,391310,0.03869419358213933,0.0021950905829088113,0.012551471277446807,0.02110949076950241,0.015077896287964495,0.8529877864026455,0.8529877864026455,0.256514816472179
quota,31,6239,yang_refusal,yang_harmfulness,2,4343,305940,4530,987,16425,297109,426965,426965,0.666895549001528,0.009872458043688187,0.002149314115936532,0.03580155683584341,0.6476454547238044,0.9307096878262936,0.9307096878262936,0.46054052976762677
quota,16,10204,zhao_topk,zhao_relative_epsilon,2,4344,179209,50434,16993,1079,4370,44182,48443,0.39064329015086613,0.10993545518156908,0.03703970127585553,0.002349858637910326,0.009523684961994633,0.09630714701439343,0.10559541014624492,0.10734207819554774
quota,30,10687,zhao_relative_epsilon,zhao_topk,2,4345,17380,13071,81222,1637,955,11934,5005,0.03788329616720182,0.028490401110842264,0.17704811542645138,0.0035662047603165986,0.002079559499597821,0.02601193239905744,0.01090787812996593,0.04085534107049047
quota,8,2421,wang,zhao_relative_epsilon;wang_robust,3,4346,7414,435718,416165,25188,1667,1042,1797,0.016159092841214515,0.9497897552266916,0.9071675048119786,0.054903422553847295,0.0036315997131341404,0.0022692048627686915,0.0039149778420101535,0.27683365112166364
quota,2,6850,wang_robust,wang,2,4347,10001,46044,122912,23711,47185,1643,1385,0.02179831760584718,0.10036599375260218,0.2679253015252283,0.051683811043463666,0.10285318179142934,0.003579283750880107,0.0030168871566492498,0.07874611094658572
quota,21,8842,siren,,1,4348,780,400410,216707,34526,41786,457815,457815,0.0016980889414954954,0.8728242554239664,0.4723826215092719,0.07525869153418739,0.09108427011603244,0.9979574976403321,0.9979574976403321,0.5013089889722311
quota,31,8671,yang_harmfulness,yang_refusal,2,4349,278880,1009,2977,16095,304988,221260,211653,0.6079093015601056,0.002197270414669396,0.006487179319500121,0.035082212354850456,0.6648203491654514,0.4823073955152141,0.46136575179127676,0.3228813514458668
quota,30,7460,yang_refusal,yang_harmfulness,2,4350,398894,1369,988,13716,13035,192060,179000,0.86951963047492,0.0029820098484798943,0.002151493947697117,0.029896392596419408,0.028411927167461215,0.41865630810614035,0.390187705312904,0.2488293524934317
quota,18,10439,zhao_topk,zhao_relative_epsilon,2,4351,13156,24835,51793,1080,4413,9900,12213,0.028675686810491968,0.05413394194236089,0.11289784654420372,0.002352038469670911,0.009617417727699777,0.021578154598028126,0.026620105460260578,0.036553598793245136
quota,30,11625,zhao_relative_epsilon,zhao_topk,2,4352,439085,18345,190293,2037,956,143590,119563,0.9571292487645804,0.03998683381616607,0.4148045453851872,0.004438137464550486,0.0020817393313584055,0.3129998626705991,0.26062504495903005,0.28458077319878167
quota,9,4562,wang,siren;wang_robust,3,4353,2300,388669,450331,54427,25073,1043,1835,0.005011433217584267,0.8472308507229412,0.9816436367441161,0.11863952340158386,0.05465274190138005,0.002271384694529276,0.003997811448912373,0.2876353403044353
quota,2,13739,wang_robust,wang,2,4354,9711,131998,277491,173202,137925,1645,1386,0.021166166395277613,0.28773125290190105,0.6048815152446534,0.37754904076503376,0.30065111574688663,0.0035836434144012764,0.0030190669884098344,0.22836882877950906
quota,30,11536,siren,,1,4355,783,25356,58239,13631,9188,441437,441437,0.0017046284367772495,0.05526963428962553,0.1269490420729328,0.029711106896769708,0.020026114384491804,0.9622562130654756,0.9622562130654756,0.3083104217445069
quota,30,1680,yang_harmfulness,yang_refusal,2,4356,271564,1010,1745,21227,56579,14553,6121,0.5919616523996678,0.0021994502464299805,0.003801626590459748,0.04626910895017122,0.12333052135036218,0.03172091178002882,0.013340570374778475,0.11608912024169973
quota,31,9125,yang_refusal,siren;yang_harmfulness,3,4357,3324,1030,989,7822,208902,146945,82516,0.0072435809404230184,0.002243046881641675,0.0021536737794577016,0.01704846419953308,0.4553690346179082,0.3203131982273608,0.17986881772464802,0.14060568805299606
quota,28,6,zhao_topk,,1,4358,141649,58636,74331,1081,4687,194264,186697,0.30876880922330413,0.12781443528188494,0.1620268947642621,0.0023542183014314956,0.01021469163009999,0.4234606573064691,0.4069658703741245,0.2059436538402252
quota,30,225,zhao_relative_epsilon,yang_refusal;zhao_topk,3,4359,19859,5054,2173,3216,957,263335,263335,0.04328709910169133,0.01101468988623458,0.004734594583990007,0.0070081591102798685,0.0020839191631189906,0.5740238168418161,0.5740238168418161,0.173739442218421
quota,25,815,wang,wang_robust,2,4360,6065,169210,149992,27758,33019,1046,1653,0.01321849979618573,0.36884715237677956,0.32695514560186245,0.06050559017855002,0.07197368507098623,0.0022779241898110304,0.003601082068485954,0.12105415418323728
quota,30,4718,wang_robust,wang,2,4361,114335,138089,44954,28303,51764,2862,1387,0.24922888451469316,0.3010086081556225,0.09798997713356483,0.06169359848806869,0.11283463142314676,0.006236498667032879,0.0030212468201704194,0.11885906360032848
quota,26,3701,siren,,1,4362,785,76725,206689,375441,335119,10919,10222,0.001708988100298419,0.16724541199910192,0.4505450669317342,0.8183960361939265,0.7305008599436296,0.023799403162063953,0.022280060424936403,0.3163536895365273
quota,31,11689,yang_harmfulness,,1,4363,221508,1011,20218,52758,416540,187351,146523,0.4828479937918391,0.002201630078190565,0.044069658703741243,0.11500138419316797,0.9079849417221979,0.40839148034554695,0.3193933092243941,0.32569862829415397
quota,28,12476,yang_refusal,siren;yang_harmfulness,3,4364,3228,1618,990,20557,194980,455278,455278,0.0070343170914068855,0.0035247879568654893,0.002155853611218286,0.04480862167057947,0.42502141684704775,0.9924272644637286,0.9924272644637286,0.3524856465863679
quota,21,8046,zhao_topk,zhao_relative_epsilon;wang;wang_robust,4,4365,22277,309842,261836,1083,2648,1820,2449,0.04855793229878518,0.6754012525313297,0.5707562490326996,0.002358577964952665,0.005770014670267749,0.003965113972503602,0.00533622814991139,0.18744933837435
quota,5,7078,zhao_relative_epsilon,zhao_topk,2,4366,100141,376226,449160,2290,958,25896,32832,0.21828835250495368,0.8201072041259856,0.9790910537524714,0.00498963489997842,0.002086098994879575,0.05644674344034127,0.07156605653175688,0.30751073489290953
quota,21,14221,wang,wang_robust,2,4367,25635,79284,117021,7369,28455,1048,1512,0.055877807350828666,0.1728236014744382,0.25508391262362373,0.016061000411988203,0.062024932915677566,0.0022822838533322,0.003293725790243509,0.08106389491716173
quota,29,13594,wang_robust,yang_harmfulness;yang_refusal;wang,4,4368,5508,1953,1403,9205,14103,2361,1389,0.012004333505540043,0.00425503159666137,0.003056124128339775,0.020063171524421747,0.030739987487765696,0.005144402954979935,0.0030256064836915886,0.011184093954485736
quota,16,6264,siren,,1,4369,786,13407,136473,143420,288616,456009,456009,0.0017111679320590037,0.02922282458239873,0.29748600003051767,0.3126292912712997,0.6291321435811584,0.9940207214807161,0.9940207214807161,0.4654604100512665
quota,29,1967,yang_harmfulness,,1,4370,22351,1012,99389,20179,39159,381820,381820,0.04871923984906845,0.00220380990995115,0.21664911902099396,0.04398464526507844,0.08535785208097639,0.8323011829946965,0.8323011829946965,0.2945024331593516
quota,31,9241,yang_refusal,,1,4371,212831,6576,991,19025,279739,290242,290242,0.46393359360524555,0.014332393825844522,0.0021580334429788708,0.041469119413363675,0.6097817770424478,0.6326765500238691,0.6326765500238691,0.3424325739110884
quota,2,6833,zhao_topk,zhao_relative_epsilon,2,4372,17963,44890,132849,1086,1029,234831,234831,0.039154138083622704,0.0978504679008874,0.28958628973015865,0.002365117460234419,0.0022408670498810903,0.5118898923381093,0.5118898923381093,0.20785380927157185
quota,12,14105,zhao_relative_epsilon,,1,4373,28080,180842,285761,6533,959,315382,315382,0.0612074960054583,0.394202955415901,0.622908723904689,0.01423866106013938,0.00208827882664016,0.687477520484969,0.687477520484969,0.35280016516896656
quota,24,1000,wang,wang_robust,2,4374,9128,162631,173990,140307,272061,1049,1624,0.01989532447885672,0.3545060392238927,0.3792667481923745,0.30584347500059944,0.5930450287846784,0.0022844636850927846,0.0035378669474289974,0.23691127804470333
quota,1,9528,wang_robust,,1,4375,6674,412085,343787,269687,451271,120051,1390,0.014546017338381824,0.8982737912287929,0.7493956416443779,0.5878701081850503,0.9836926785990657,0.2616888028581954,0.0030277863154521733,0.49978497516704523
quota,23,5225,siren,,1,4376,787,15022,41457,12637,22144,453728,453728,0.0017133477638195884,0.03274325287574305,0.09036710546680007,0.027544354126748497,0.048268014674627414,0.9890485252348223,0.9890485252348223,0.3112475893396262
quota,30,1296,yang_harmfulness,,1,4377,18819,1016,270484,6033,4648,53848,30225,0.04102007407068323,0.002212529236993489,0.5896074340982363,0.013148745179847019,0.010129678191437185,0.11737740081220531,0.06588323513191252,0.11991129953161643
quota,12,7342,yang_refusal,yang_harmfulness;zhao_relative_epsilon;wang,4,4378,5955,2070,992,12085,2475,3900,5050,0.012978718302521411,0.004510071912649781,0.002160213274739456,0.026341086994905734,0.005392903775686592,0.008499164034519816,0.011005970559192241,0.010126875550602146
quota,19,3876,zhao_topk,,1,4379,45576,189210,30242,1088,28635,328363,328363,0.09934583248864852,0.41244378758847394,0.06592029227184246,0.0023694771237555887,0.06241730263258282,0.7157739165691192,0.7157739165691192,0.29629207503479166
quota,11,8935,zhao_relative_epsilon,zhao_topk,2,4380,25946,143715,144553,2788,960,428433,428433,0.05655573502837051,0.3132723416406722,0.31509904065604216,0.006075191116749609,0.0020904586584007444,0.9339096808508319,0.9339096808508319,0.3658445898288427
quota,20,13702,wang,siren;wang_robust,3,4381,1493,224966,192689,57000,204156,1051,1428,0.0032523089867923993,0.4903858520199411,0.42002742228354817,0.12424823052156835,0.4450235530821731,0.002288823348613954,0.0031106199223543927,0.21261954430928448
quota,0,1629,wang_robust,siren;wang,3,4382,3461,451784,447875,139427,433882,2607,1395,0.007542217891623125,0.9848109322922457,0.9762899699401201,0.3039252230512849,0.945787584114258,0.0056806415680837755,0.003038685474255097,0.46101075061883867
quota,10,11220,siren,,1,4383,789,28171,34769,239394,174927,446628,446628,0.0017177074273407578,0.061405860695671506,0.07578839065200947,0.5218364646616575,0.3813092505520424,0.9735717197346708,0.9735717197346708,0.42702873049400897
quota,31,3751,yang_harmfulness,wang_robust,2,4384,26990,1019,5309,19153,335226,30832,4130,0.05883147938642096,0.002219068732275243,0.011570546985183684,0.04174813787871852,0.7307341019420122,0.06720639301058744,0.0090005253394543,0.13161575046780746
quota,31,5287,yang_refusal,yang_harmfulness,2,4385,19609,1285,998,34303,405747,280955,280955,0.04274214116154515,0.002798903980590778,0.002173292265302964,0.074772589051577,0.884458017530207,0.6124324524633189,0.6124324524633189,0.3188299784165515
quota,21,1382,zhao_topk,yang_harmfulness;zhao_relative_epsilon,3,4386,377264,1576,19377,1089,3390,66892,72553,0.8223698694934725,0.003433235022920931,0.0422364201930895,0.0023716569555161733,0.00738744983662161,0.1458111262972724,0.15815115389394246,0.1688229873846908
quota,3,8935,zhao_relative_epsilon,zhao_topk,2,4387,234556,31011,73215,2354,961,58229,59000,0.5112904386039485,0.0675965828957321,0.15959420251944956,0.005129144132655842,0.0020926384901613295,0.12692724375532696,0.12860789404273779,0.14303402063428744
quota,10,7411,wang,siren;wang_robust,3,4388,1892,329832,347230,86144,118484,1052,1607,0.004122061859265702,0.7189760894254181,0.756900802396071,0.18777724735204937,0.25827300648935914,0.002291003180374539,0.0035008098074990573,0.275977288644291
quota,28,13755,wang_robust,siren;wang,3,4389,4565,140600,190626,80708,68052,2119,1396,0.009948752155308653,0.30648216570645076,0.4155304293614619,0.17592768190151084,0.14833973113955065,0.004616883668918433,0.0030408653060156818,0.15198378703417384
quota,15,5642,siren,,1,4390,790,436509,86080,103870,111277,9184,12158,0.0017198872591013426,0.9515140021493141,0.18763773811937196,0.22641694514017408,0.24256295899082508,0.020017395057449466,0.026500214713428418,0.23662416306138062
quota,25,7783,yang_harmfulness,zhao_relative_epsilon,2,4391,6331,1021,5267,7116,4462,415204,415204,0.013798335044501266,0.0022234283957964125,0.011478994051239125,0.01550950297656027,0.009724229483968427,0.9050726864900567,0.9050726864900567,0.266125694704597
quota,31,5202,yang_refusal,yang_harmfulness,2,4392,242253,1427,1001,83411,419708,178976,178735,0.5280686036651692,0.003108440090593808,0.002179831760584718,0.18181976715037135,0.9148906487397303,0.3901353893506499,0.389610049896349,0.34425896152192115
quota,28,6199,zhao_topk,yang_harmfulness;zhao_relative_epsilon,3,4393,43190,4475,12355,1090,4436,209640,204529,0.09414475390789338,0.009752567296856028,0.026929641570263608,0.002373836787276758,0.009667553858193225,0.4569777504572197,0.4458366303288712,0.14938324774379627
quota,9,827,zhao_relative_epsilon,zhao_topk,2,4394,73342,362111,40765,2644,962,93805,106757,0.15987104115304382,0.7893388788253323,0.08885866188847545,0.0057612953432254095,0.002094818321921914,0.2044769384698889,0.23271011943298217,0.2118731076335528
quota,13,4483,wang,wang_robust,2,4395,7186,157873,166646,31664,24430,1054,1698,0.0156620911998012,0.34413439970703064,0.36325806374264036,0.06902001303539393,0.05325111007932408,0.002295362843895708,0.0036991744977122668,0.1216171735865426
quota,29,3127,wang_robust,yang_refusal;wang,3,4396,8047,46320,2741,47911,83273,2384,1398,0.017538926345664643,0.10096762731852356,0.005972739024002128,0.10443573964961385,0.18151895036741064,0.005194539085473383,0.003045224969536851,0.059810535251460725
quota,5,1345,siren,,1,4397,791,48899,70251,132085,82602,458723,458723,0.0017220670908619272,0.10658941342907155,0.15313318118107644,0.2879208982650719,0.1800562832560583,0.999936784878943,0.999936784878943,0.38989934471143234
quota,30,4560,yang_harmfulness,yang_refusal,2,4398,87841,1022,2860,25491,24322,366995,366995,0.19147642184976163,0.002225608227556997,0.0062321390035117085,0.05556391157730446,0.05301568824918093,0.7999851771440281,0.7999851771440281,0.2726405890279103
quota,31,5062,yang_refusal,yang_harmfulness,2,4399,441822,3504,1002,8973,188141,416390,416390,0.9630954482933007,0.007635950657328267,0.0021820115923453028,0.01955745055596609,0.4101135474364089,0.9076579669581102,0.9076579669581102,0.4597000489216528
quota,0,13761,zhao_topk,,1,4400,126210,88401,279224,1092,339969,175717,158540,0.2751143866716367,0.19269712763568908,0.6086591636857467,0.0023781964507979276,0.7410730439824654,0.3830313176429043,0.3455883474913406,0.3640773690800829
quota,10,1609,zhao_relative_epsilon,zhao_topk,2,4401,55961,61710,214783,1689,963,31647,36707,0.12198338532232082,0.13451523811392238,0.4681886252019069,0.003679556011867004,0.0020969981536824987,0.068982955895464,0.08001290460402266,0.12563709475759804
quota,19,10471,wang,zhao_topk;wang_robust,3,4402,4606,331192,261078,2263,37612,1058,1486,0.010038125257492626,0.7219406606198133,0.5691039365581765,0.004930779442442633,0.08198565234735183,0.002304082170938047,0.003237050164468306,0.19907718379438336
quota,29,7067,wang_robust,yang_harmfulness;wang,3,4403,5422,1142,31870,7486,12306,2390,1399,0.011816867974129756,0.0024871880388271633,0.06946905837807438,0.016316040727976613,0.026822829813994954,0.005207618076036892,0.003047404801297436,0.019309572544333888
quota,6,2679,siren,,1,4404,792,134879,314198,79587,55779,448162,448162,0.001724246922622512,0.2940113482041456,0.6848965996804367,0.17348409049789537,0.12158665594189441,0.9769155816554078,0.9769155816554078,0.46136201493683
quota,31,1802,yang_harmfulness,,1,4405,343608,1023,22394,41766,413659,224403,217895,0.7490054517592333,0.0022277880593175817,0.04881297261477359,0.09104067348082075,0.9017048464199533,0.4891586067387319,0.47497226164084655,0.39384608581623953
quota,31,6355,yang_refusal,,1,4406,32845,105028,1004,8207,195530,163226,106071,0.07159439434464449,0.22894119031893118,0.0021863712558664724,0.017887699427358197,0.4262203243153693,0.3558030391214406,0.23121475484522105,0.19054968194697589
quota,1,2696,zhao_topk,,1,4407,161427,322345,334532,1093,444480,234000,234000,0.3518815217841487,0.7026556890339204,0.7292212987001663,0.002380376282558512,0.968889441112935,0.5100784521450634,0.5100784521450634,0.5393121758862651
quota,7,11009,zhao_relative_epsilon,zhao_topk,2,4408,427224,366361,377983,4220,964,210736,212975,0.931274264252285,0.7986031638078173,0.8239371685293329,0.009196710197906926,0.0020991779854430837,0.45936684606682054,0.46424748937876975,0.4983892600311965
quota,23,13259,wang,wang_robust,2,4409,12066,15263,12984,21663,22609,1059,1473,0.026299670191454624,0.033268592330043964,0.028300755747671394,0.047219515597786164,0.049281636443299304,0.0023062620026986316,0.003208712351580705,0.027126449237790683
quota,1,8611,wang_robust,,1,4410,21987,381469,411435,182770,448379,50404,1400,0.04792578108821561,0.8315360620467313,0.8968569005844129,0.39840567105030833,0.9773886051474547,0.10987006022875155,0.0030495846330580207,0.46643323782556173
quota,0,4581,siren,wang_robust,2,4411,793,234432,355885,450233,443635,5862,2749,0.0017264267543830967,0.5110201394656361,0.7757672462839318,0.9814300132315787,0.9670474832752408,0.012775993948787033,0.005990177678086806,0.46510821151966336
quota,30,779,yang_harmfulness,yang_refusal,2,4412,298133,1024,1157,8738,6965,348867,348867,0.6498776024466432,0.0022299678910781668,0.002519885515235934,0.019045190092228683,0.015180348380711977,0.7604691869881482,0.7604691869881482,0.3156844811860278
quota,29,10035,yang_refusal,siren;zhao_topk;zhao_relative_epsilon,4,4413,4420,19274,1005,4060,1794,453744,453744,0.00963267655002387,0.04201189752174927,0.002188551087627057,0.00884793711621337,0.0039084383467284,0.9890834025429918,0.9890834025429918,0.29210804367261795
quota,16,12193,zhao_topk,zhao_relative_epsilon,2,4414,88360,51738,242893,1095,3759,373585,373585,0.1926077545335051,0.11277795579737156,0.5294636959919433,0.0023847359460796814,0.008191807756277371,0.8143502684462813,0.8143502684462813,0.3534466409882486
quota,9,1455,zhao_relative_epsilon,zhao_topk,2,4415,367248,429084,397218,2597,966,176419,183767,0.800536674579456,0.9353287513269726,0.8658662324441799,0.0056588432504779285,0.002103537648964253,0.3845615595388348,0.4005789633156113,0.48494779458635673
quota,18,8653,wang,wang_robust,2,4416,30197,271348,76578,62360,202103,1060,1621,0.06582219984261614,0.5914908087393815,0.16692497673029597,0.13593212875830243,0.4405483584776927,0.0023084418344592166,0.003531327452147243,0.20093689169069934
quota,2,7587,wang_robust,wang,2,4417,12994,237445,142569,94301,111610,1665,1402,0.02832255406527724,0.5175879725602778,0.3107742544430421,0.2055581350231389,0.2432888429670998,0.0036272400496129707,0.00305394429657919,0.187458991915004
quota,27,10232,siren,,1,4418,794,17519,56262,13727,17188,445489,445489,0.0017286065861436815,0.03818629278192309,0.12263951468225683,0.02992037074578584,0.03746476846916955,0.9710888913593649,0.9710888913593649,0.3103024765691441
quota,12,2691,yang_harmfulness,,1,4419,19041,1025,6645,140703,77857,9691,11720,0.04150399672153303,0.0022321477228387514,0.014482802217324868,0.306706688377791,0.1697129815520838,0.021122569760065917,0.025545448402292312,0.0830438049648471
quota,30,89,yang_refusal,yang_harmfulness,2,4420,215043,1703,1006,17813,25258,391388,391388,0.46875538145965895,0.0037100736565151902,0.0021907309193876416,0.038827163319535,0.05505601077708822,0.8531578132799711,0.8531578132799711,0.32497928381316105
quota,17,7522,zhao_topk,zhao_relative_epsilon;wang,3,4421,23209,7043,26861,1096,2317,3583,5183,0.05058953549965014,0.015350375258037584,0.058550281089305524,0.0023869157778402665,0.005048490357514207,0.00780815736641446,0.01129588818335001,0.02157566336173031
quota,25,213,zhao_relative_epsilon,zhao_topk,2,4422,20893,56464,12351,1382,967,48844,56861,0.04554104514213593,0.12307984069789493,0.02692092224322127,0.0030103476613674955,0.0021057174807248375,0.10646952268223939,0.12394523390684707,0.06158180425920442
quota,15,12964,wang,wang_robust,2,4423,5660,423565,378450,24221,125247,1062,1717,0.012335667933148919,0.9232982598403056,0.824955149961526,0.05279552524136187,0.2730152086861936,0.002312801497980386,0.003740591301163376,0.2989218863516685
quota,30,5366,wang_robust,yang_refusal;zhao_relative_epsilon;wang,4,4424,10951,9519,2487,7020,3797,2899,1403,0.023869157778402664,0.020747638697245347,0.005419061756813609,0.015300239127544137,0.00827464136317959,0.006317152442174513,0.003056124128339775,0.011854859327671377
quota,7,4639,siren,,1,4425,795,86215,94848,381996,131447,433491,433491,0.001730786417904266,0.18793201540705087,0.20675050299617875,0.8326848333845593,0.2865301656018189,0.9449352698958694,0.9449352698958694,0.48649983479989295
quota,31,8655,yang_harmfulness,yang_refusal,2,4426,224074,1026,3034,104756,421407,354854,354854,0.4884414420894995,0.002234327554599336,0.00661142972985345,0.22834827608005215,0.9185941829009637,0.7735198397387689,0.7735198397387689,0.455895619690358
quota,30,4118,yang_refusal,,1,4427,61176,22893,1008,49951,111221,25469,11604,0.13335120795377012,0.049900708663305364,0.0021950905829088113,0.10888259644120667,0.24244088841223235,0.0555159552785716,0.025292587918064484,0.08822557646429419
quota,6,4590,zhao_topk,zhao_relative_epsilon,2,4428,340521,433781,82642,1098,2116,315875,315875,0.7422763111143083,0.945567421106439,0.1801434765264817,0.0023912754413614357,0.0046103441736366785,0.6885521775429372,0.6885521775429372,0.4645847404925859
quota,29,1355,zhao_relative_epsilon,yang_harmfulness;zhao_topk,3,4429,13916,2661,5573,1137,968,390564,390564,0.03033235894853635,0.0057983524831553505,0.012146022569978049,0.0024762888800242398,0.0021078973124854226,0.8513616319092493,0.8513616319092493,0.2507977405732397
quota,8,10776,wang,siren;wang_robust,3,4430,2358,139171,395210,228044,107029,1064,1834,0.005137863459698181,0.3033671861205752,0.8614891302689258,0.4970953741790209,0.2333030336718612,0.0023171611615015555,0.003995631617151788,0.2723864829255335
quota,26,6297,wang_robust,siren;wang,3,4431,1179,262343,223421,6120,38787,1237,1404,0.0025678418139687977,0.5718614237353161,0.48701801194983774,0.01333839054301789,0.08454695466603887,0.0026942720560827116,0.0030583039601003595,0.16644074267490896
quota,2,5050,siren,zhao_topk,2,4432,797,446317,349823,4468,10798,423021,423021,0.0017351460814254355,0.972893792057129,0.7625531061512673,0.009737308474531936,0.0235356435190332,0.9221124313625474,0.9221124313625474,0.5163828370012117
quota,31,1332,yang_harmfulness,yang_refusal;wang_robust,3,4433,11670,1027,2900,18181,281875,27250,3453,0.025436456814263077,0.0022365073863599206,0.006319332273935098,0.03962934140743017,0.6144378976830568,0.05939823564417298,0.007524779237538447,0.10785465006382236
