method_a,method_b,layer_a,layer_b,cka,null_mean,null_std,z
siren,zhao_topk,19,19,0.48526127490850873,0.41611629402645345,0.038883765881891144,1.778248050666752
siren,zhao_topk,19,20,0.4553288211242406,0.38035014966050673,0.03601665041867547,2.0817780274440985
siren,zhao_topk,19,21,0.47108797750163434,0.4117841370465323,0.040012774392630436,1.482122680951228
siren,zhao_topk,19,22,0.4297561458344084,0.34567882262763355,0.03521420837623888,2.387596572056035
siren,zhao_topk,19,23,0.44251499489139834,0.27597916741511475,0.01675355558339924,9.9403273918344
siren,zhao_topk,19,24,0.41141123456473844,0.2692947748947443,0.015384690899332984,9.237524536560933
siren,zhao_topk,19,25,0.44221381275908145,0.31875334154942225,0.023585765530932234,5.234533136002874
siren,zhao_topk,19,26,0.4541361190347969,0.3542942320468024,0.025375104194640778,3.934639488458972
siren,zhao_topk,19,27,0.46237453657271343,0.3705934587950622,0.022188551381278062,4.136415947148895
siren,zhao_topk,19,28,0.44471824984261427,0.4285100111837517,0.025269025952151653,0.6414271246368495
siren,zhao_topk,19,29,0.500306522043791,0.44675391968516276,0.017340861311522585,3.088231973981813
siren,zhao_topk,19,30,0.5656825144079758,0.4784310314949913,0.02706116608544004,3.224232194485115
siren,zhao_topk,19,31,0.5654698059864542,0.49173318819826123,0.01956085324272798,3.7696012987370904
siren,zhao_topk,20,0,0.3019010041131272,0.3694402669913684,0.009670812472631494,-6.983825099429655
siren,zhao_topk,20,1,0.3101733420048434,0.3546952426186168,0.030873134441023225,-1.4420920136510047
siren,zhao_topk,20,2,0.33589852570376816,0.3971433509013217,0.026185160329671015,-2.3389135077456675
siren,zhao_topk,20,3,0.32929449573490277,0.3586585645689954,0.03200207888076166,-0.9175675412682369
siren,zhao_topk,20,4,0.3386805796723839,0.36069578103918304,0.029863173663350024,-0.7372023353906815
siren,zhao_topk,20,5,0.3158508607061726,0.3492142497831544,0.030957411755917107,-1.0777189430445473
siren,zhao_topk,20,6,0.37044479556052856,0.3394076402090286,0.024331377038460066,1.2756020878900622
siren,zhao_topk,20,7,0.3320224975252115,0.3586791707700815,0.018225911107961804,-1.4625701336393153
siren,zhao_topk,20,8,0.32590057470625794,0.37035700995651616,0.038352318837945654,-1.1591589921356509
siren,zhao_topk,20,9,0.3028389036392871,0.34794413827824966,0.027909721831626058,-1.6161119380219438
siren,zhao_topk,20,10,0.35081211702837,0.3562697950095628,0.03179434493644259,-0.17165561964251108
siren,zhao_topk,20,11,0.38268681706480145,0.37687617729295325,0.028356760046144586,0.20491197733424496
siren,zhao_topk,20,12,0.41277616505084697,0.36789835299486046,0.02699589828250571,1.6623937305716145
siren,zhao_topk,20,13,0.3163398604515282,0.36448798744981625,0.008319461550033077,-5.787409041886448
siren,zhao_topk,20,14,0.32870096401326226,0.38267803769470826,0.01999254595490091,-2.69985992795551
siren,zhao_topk,20,15,0.37995748328873213,0.38381972925635927,0.020796038386658316,-0.1857202749781878
siren,zhao_topk,20,16,0.412485444152413,0.41291270885746656,0.023500798784422617,-0.018180858828371574
siren,zhao_topk,20,17,0.38510042483833395,0.4011098531463496,0.03329077859770386,-0.4808967823035496
siren,zhao_topk,20,18,0.48242814536648954,0.3737488205510621,0.025713379151436525,4.2265671958310405
siren,zhao_topk,20,19,0.4137566195580892,0.38264254290828675,0.02278601093676939,1.365490288587292
siren,zhao_topk,20,20,0.4311508227481009,0.36324605402516613,0.027178206506907956,2.4985007272527433
siren,zhao_topk,20,21,0.4301405033286139,0.38251996634482216,0.012437346914555466,3.828834019903497
siren,zhao_topk,20,22,0.37230463535268693,0.3320974035910082,0.026651552998100483,1.508626223940661
siren,zhao_topk,20,23,0.4436837493672901,0.2635249735871489,0.01696154199465609,10.621603615809347
siren,zhao_topk,20,24,0.3366542699754713,0.25448767269686157,0.005911755966830988,13.898847946299004
siren,zhao_topk,20,25,0.4087273662603464,0.3000316347764581,0.034787751657530314,3.124540285154057
siren,zhao_topk,20,26,0.42684917124074634,0.3386327569324252,0.020319800761037485,4.341401539599396
siren,zhao_topk,20,27,0.4423059999987491,0.34791484183229937,0.013637882006415502,6.921247604433477
siren,zhao_topk,20,28,0.4160147718793734,0.40538284824169857,0.010543955992666243,1.0083429450075272
siren,zhao_topk,20,29,0.49896873113480694,0.41847259528366143,0.013634070960356215,5.904042606584937
siren,zhao_topk,20,30,0.5590805397744727,0.44487370991875796,0.015895411869422713,7.184892772448965
siren,zhao_topk,20,31,0.5085302187693029,0.45910509536843785,0.010624685061236825,4.651914208844462
siren,zhao_topk,21,0,0.37494353283766185,0.41038716888048477,0.02637534133684383,-1.3438171506547119
siren,zhao_topk,21,1,0.4008907637548941,0.3981215003744663,0.041915561537740245,0.06606766744456845
siren,zhao_topk,21,2,0.42400568319488957,0.43694985549604964,0.03881572263544569,-0.33347755554445685
siren,zhao_topk,21,3,0.4031388653399216,0.3962498523057703,0.01947536117016347,0.35372966765337105
siren,zhao_topk,21,4,0.4226677301932348,0.4015634697599407,0.026295386864069504,0.8025841392784869
siren,zhao_topk,21,5,0.3873699409968049,0.39891367169239134,0.021416352192787685,-0.5390147954082487
siren,zhao_topk,21,6,0.43633839877434166,0.3879145154504577,0.03298419369393645,1.4680935897119058
siren,zhao_topk,21,7,0.394675476967356,0.4050358807874653,0.029122837087094008,-0.35574843855788224
siren,zhao_topk,21,8,0.40531071214411724,0.4098879516740509,0.018533672831571757,-0.2469688318947998
siren,zhao_topk,21,9,0.35997846435736436,0.37474928230404697,0.023905441640400295,-0.6178851731281078
siren,zhao_topk,21,10,0.43069528605085977,0.395970906392168,0.03134605880230026,1.1077749798690364
siren,zhao_topk,21,11,0.4469414978288105,0.418576533800751,0.019393401147257332,1.4626090499897149
siren,zhao_topk,21,12,0.47114285612593176,0.42144435158145443,0.0277992787699571,1.7877623716694007
siren,zhao_topk,21,13,0.39256025309238746,0.4102289635521396,0.01664024132909139,-1.0618061427307992
siren,zhao_topk,21,14,0.3967727834151981,0.4316351322233162,0.024443420493232164,-1.4262467406217008
siren,zhao_topk,21,15,0.43931455556937166,0.4247707541029369,0.021667150171678664,0.6712373962979722
siren,zhao_topk,21,16,0.4858547186884137,0.4520118588679713,0.03071896696808017,1.1016926401075995
siren,zhao_topk,21,17,0.41805916285325057,0.4325628240654959,0.04012616839546049,-0.36145143661128
siren,zhao_topk,21,18,0.540889457011031,0.4055909364445734,0.019729492267179485,6.8576787853547625
siren,zhao_topk,21,19,0.46015400000270407,0.4124989666622028,0.0291175345652554,1.6366438316987795
siren,zhao_topk,21,20,0.4720541943307987,0.3894596381810778,0.014115230315961041,5.851449413214722
siren,zhao_topk,21,21,0.5051815202778462,0.4236145263703358,0.030507001664190427,2.673713883959137
siren,zhao_topk,21,22,0.43569292633365164,0.3561399671926589,0.0332655537388431,2.3914515226632576
siren,zhao_topk,21,23,0.4283799079587456,0.2886547706137228,0.014113481452291821,9.900118395120256
siren,zhao_topk,21,24,0.3937250076663986,0.27888074093849596,0.005430465752381156,21.14814308101393
siren,zhao_topk,21,25,0.42088760896870553,0.3308015744333786,0.03018591524533717,2.984373135720725
siren,zhao_topk,21,26,0.4540656724637811,0.37365349242799717,0.02229777186161392,3.606287683578608
siren,zhao_topk,21,27,0.47473426955160924,0.3746377118567422,0.01571358680634929,6.370064258939381
siren,zhao_topk,21,28,0.44934367226529226,0.434621577865812,0.015243643430733868,0.9657858022182487
siren,zhao_topk,21,29,0.5152864299421501,0.46585973253764773,0.01729580175830564,2.8577280252860864
siren,zhao_topk,21,30,0.5916096404803031,0.48692958045464907,0.03248587002817006,3.222325889221403
siren,zhao_topk,21,31,0.5808351836340017,0.5106096172098364,0.030419147699194005,2.3085974373314193
siren,zhao_topk,22,0,0.3275613896481228,0.3419671569560798,0.01756907741410808,-0.8199501299020451
siren,zhao_topk,22,1,0.3401915007155587,0.33245651836394086,0.019732944699968964,0.3919831768256064
siren,zhao_topk,22,2,0.36819867865969186,0.3660064463109394,0.02447133999472657,0.08958366600377606
siren,zhao_topk,22,3,0.36059454744942393,0.3292440796058803,0.019652965201368108,1.5952029387077533
siren,zhao_topk,22,4,0.3498793880361241,0.3432874605485482,0.020616773780746153,0.31973613125309025
siren,zhao_topk,22,5,0.3463112715482289,0.3334959522774464,0.02384081147897307,0.5375370415593972
siren,zhao_topk,22,6,0.37210875166934304,0.32009768126066585,0.021666312332365385,2.400550200274851
siren,zhao_topk,22,7,0.36853286643119043,0.3395973213303043,0.037455293831371125,0.7725355254495649
siren,zhao_topk,22,8,0.3546324489428847,0.3375978165170338,0.02414709381735305,0.7054526956618336
siren,zhao_topk,22,9,0.3624615386835697,0.3247623613935923,0.020592324742000335,1.8307392566068894
siren,zhao_topk,22,10,0.3646956879937064,0.32150812906738296,0.012985300631104773,3.3258805593512917
siren,zhao_topk,22,11,0.42521421035011847,0.3452494780284713,0.02065738082302734,3.8710005400349856
siren,zhao_topk,22,12,0.437735713581308,0.34488397040236113,0.027621434239557468,3.3615829784092504
siren,zhao_topk,22,13,0.3488100158123762,0.33592187922534905,0.029162300127349734,0.44194513226822124
siren,zhao_topk,22,14,0.36594700437577327,0.3506462098853913,0.028258811741731026,0.541452154118236
siren,zhao_topk,22,15,0.40339277119602396,0.35178718612030535,0.014573677078343037,3.541013348814089
siren,zhao_topk,22,16,0.43077332071447605,0.38054733898670856,0.021827040349642193,2.3010898831545354
siren,zhao_topk,22,17,0.3983349321895966,0.3612624706029054,0.01077500248485454,3.4405988897729394
siren,zhao_topk,22,18,0.47332544874508176,0.3523127419270656,0.014831615016919894,8.159105173641912
siren,zhao_topk,22,19,0.45948766198316354,0.35465412864932067,0.012761203008337054,8.21501963924199
siren,zhao_topk,22,20,0.44109114352575146,0.335280873353233,0.030356810110925187,3.4855529874806632
siren,zhao_topk,22,21,0.49415266558297843,0.35638936696653284,0.01942224981788019,7.0930659376865925
siren,zhao_topk,22,22,0.4715771816155909,0.30706750816905337,0.021320379606854078,7.716076190015443
siren,zhao_topk,22,23,0.5111363719096934,0.25430460829149315,0.028472107490857695,9.020469022205965
siren,zhao_topk,22,24,0.3956375466094561,0.23958462742334027,0.01658373824431106,9.409996521119037
siren,zhao_topk,22,25,0.47064393127937293,0.2877270977768921,0.019515111375441232,9.373086834271021
siren,zhao_topk,22,26,0.4583119758082278,0.3207005403302867,0.010361774164000801,13.28068275759522
siren,zhao_topk,22,27,0.4424447685050171,0.33711620845400686,0.011420382052738213,9.222857831254089
siren,zhao_topk,22,28,0.4581491665265687,0.38128929600606387,0.020090020118757462,3.8257736959030217
siren,zhao_topk,22,29,0.531552391788899,0.39852505242860936,0.01663466178878413,7.996996936239661
siren,zhao_topk,22,30,0.5730521313064997,0.4146728823656246,0.029413509705355865,5.384574997251552
siren,zhao_topk,22,31,0.5259927616234144,0.4281984556322055,0.022942320134680463,4.262616222645214
siren,zhao_topk,23,0,0.34877752754890445,0.34786464117653565,0.01972000305615778,0.04629240521764248
siren,zhao_topk,23,1,0.37676515053060994,0.336340298793874,0.017356873807476234,2.329039905753275
siren,zhao_topk,23,2,0.3940480691591924,0.36907907596534073,0.01176701584657676,2.1219477834828946
siren,zhao_topk,23,3,0.38028010449031285,0.3424501250220825,0.015297773174957745,2.4729075948228556
siren,zhao_topk,23,4,0.38653882087586217,0.3411849832708008,0.022278418669255683,2.0357745438930026
siren,zhao_topk,23,5,0.36537086836427257,0.33257161295213594,0.02116136502574332,1.5499593420479034
siren,zhao_topk,23,6,0.4113237913342116,0.3168222444297768,0.015537431781073356,6.0821857972403235
siren,zhao_topk,23,7,0.384717522811202,0.3446675052315765,0.022757288045665885,1.7598765502839853
siren,zhao_topk,23,8,0.3933757413831967,0.3442580608660061,0.018130880233470512,2.7090621020438337
siren,zhao_topk,23,9,0.35636527392672496,0.321176704922775,0.010398534912538596,3.383992966309074
siren,zhao_topk,23,10,0.4104983557211277,0.3292426288105157,0.02247790413672157,3.6149156263135147
siren,zhao_topk,23,11,0.43359900959208625,0.3477058565367696,0.028902871123287936,2.9717861830726524
siren,zhao_topk,23,12,0.460089723741977,0.34487100198821474,0.020008582476891437,5.7584649930514615
siren,zhao_topk,23,13,0.3657750809386039,0.34275238280778847,0.027060062637344375,0.8507998831844104
siren,zhao_topk,23,14,0.3676489972602972,0.36243315401313553,0.026732089784801315,0.1951154320201025
siren,zhao_topk,23,15,0.40818136875160566,0.35770059424735084,0.023799408364181852,2.12109367307754
siren,zhao_topk,23,16,0.4484488679588664,0.38281497222453664,0.018907580083188543,3.4713006871084144
siren,zhao_topk,23,17,0.4176812808764032,0.371288630259567,0.020989811961788014,2.210246128040314
siren,zhao_topk,23,18,0.502706266227107,0.35136131480042243,0.009948539458587168,15.212780937009793
siren,zhao_topk,23,19,0.471472872971977,0.3612720693580355,0.019832702317905553,5.556519825059286
siren,zhao_topk,23,20,0.435471858457575,0.34384986707527176,0.03399227227914677,2.6953770736447815
siren,zhao_topk,23,21,0.47932038524209497,0.3652922136677844,0.023118751880364868,4.93228060772418
siren,zhao_topk,23,22,0.40738232355677867,0.3118729938136055,0.02028855030764587,4.70754826219298
siren,zhao_topk,23,23,0.5224853479444473,0.2673762168272211,0.02258432148057827,11.29585103261177
siren,zhao_topk,23,24,0.38646497916519473,0.25141423521802125,0.01706094170957992,7.9157848520952925
siren,zhao_topk,23,25,0.45027104975536003,0.293036360137061,0.015739213415107943,9.98999667082287
siren,zhao_topk,23,26,0.4558009614397761,0.32882704715960953,0.01804796424563463,7.035359365302296
siren,zhao_topk,23,27,0.4691208070895431,0.33897631268772316,0.020519592338427983,6.342450291183046
siren,zhao_topk,23,28,0.46366307614683544,0.3962032330018546,0.018993465114132045,3.5517396504331105
siren,zhao_topk,23,29,0.5268773337581631,0.4058360647440332,0.017144535760446906,7.060049376978566
siren,zhao_topk,23,30,0.5909428548700261,0.4247999223930755,0.021697388330483014,7.657277915035223
siren,zhao_topk,23,31,0.5576622994947765,0.4405725538928392,0.022889132746947607,5.1155169091127695
siren,zhao_topk,24,0,0.33378634905788535,0.3362794065911436,0.0395376615480932,-0.06305526011511094
siren,zhao_topk,24,1,0.34830771817340617,0.3262878818049587,0.02087251593967631,1.0549679986872218
siren,zhao_topk,24,2,0.3812695468047178,0.36320864991423785,0.025161477890564325,0.717799525490229
siren,zhao_topk,24,3,0.35900284171861285,0.32793618160894683,0.03669803079195505,0.8465484234232117
siren,zhao_topk,24,4,0.3848847459077216,0.3298385115640452,0.025656292357698018,2.1455256892237626
siren,zhao_topk,24,5,0.34890098768155164,0.3292859753990282,0.055409241528788865,0.35400254075544607
siren,zhao_topk,24,6,0.3751063725232335,0.3158454539481676,0.03370582756821133,1.7581801976271927
siren,zhao_topk,24,7,0.3623709609793332,0.3305814078452889,0.021764333928410214,1.46062605171425
siren,zhao_topk,24,8,0.3537899410745628,0.3446720886927424,0.038987482881055004,0.23386614646648513
siren,zhao_topk,24,9,0.34477108604939105,0.3161642063697002,0.028084625795865317,1.0185957216457697
siren,zhao_topk,24,10,0.38102626167290793,0.31987195065391005,0.022830206989065294,2.6786577558533837
siren,zhao_topk,24,11,0.4015189588583501,0.34566641736894066,0.03378427273576687,1.6532113011945717
siren,zhao_topk,24,12,0.4154459415982963,0.33634105999711694,0.02365963373324457,3.343453347294539
siren,zhao_topk,24,13,0.36588213778728884,0.3330817667803143,0.03017460611160447,1.0870190280416039
siren,zhao_topk,24,14,0.34946134105753407,0.34787536690334825,0.03280994860313854,0.048338209040477115
siren,zhao_topk,24,15,0.3825371331450109,0.35774421783872395,0.03719995526309609,0.6664770194194984
siren,zhao_topk,24,16,0.4466095102590094,0.38281475771919754,0.03722641512665864,1.7136958346044733
siren,zhao_topk,24,17,0.3846045348079352,0.3550065008772475,0.020220113638970052,1.4637916709648793
siren,zhao_topk,24,18,0.46447476792087616,0.34759282235232913,0.017410361943295566,6.713355296645989
siren,zhao_topk,24,19,0.4272402873256732,0.35466072661276027,0.0217691341428308,3.3340582237541807
siren,zhao_topk,24,20,0.4552795379295854,0.34245373749532665,0.023506419736525827,4.799786683760377
siren,zhao_topk,24,21,0.4147671566684194,0.3616036257708378,0.03399187091545773,1.5640072013042852
siren,zhao_topk,24,22,0.38033250949110975,0.32263648585505506,0.04150726875232535,1.3900221664867412
siren,zhao_topk,24,23,0.41158065667920946,0.25402138431735605,0.011462000450520317,13.74622807266606
siren,zhao_topk,24,24,0.3807714782417481,0.2475673013303712,0.023074800110775884,5.772712061291957
siren,zhao_topk,24,25,0.41350739287398813,0.2888021629070125,0.01973836009685683,6.317912397739359
siren,zhao_topk,24,26,0.43188251386503557,0.32941122264584555,0.02584418642834873,3.9649648675645017
siren,zhao_topk,24,27,0.47883131843248716,0.3430679810785723,0.021896208917227693,6.200312477247959
siren,zhao_topk,24,28,0.42603873815923043,0.3916713176705503,0.025886494401478385,1.3276197215300578
siren,zhao_topk,24,29,0.4885487673050887,0.4076372227139706,0.026803006226650498,3.0187488637251048
siren,zhao_topk,24,30,0.5511938118294218,0.41732286238997396,0.022985458844483515,5.824158236091805
siren,zhao_topk,24,31,0.5185260070855799,0.4345091764505923,0.02667903728713323,3.1491702541870694
siren,zhao_topk,25,0,0.3487739927665548,0.34073850648217086,0.016875290588526062,0.4761687653454378
siren,zhao_topk,25,1,0.3489176289462274,0.322032441571387,0.019843460916021984,1.3548638258527175
siren,zhao_topk,25,2,0.37480355614427624,0.3519115180341526,0.027166468427529365,0.8426578585726586
siren,zhao_topk,25,3,0.37531364835438996,0.3268560915241462,0.023717959285990686,2.043074458723177
siren,zhao_topk,25,4,0.3743129102046774,0.3254469667674628,0.025295820721492994,1.9317793233605125
siren,zhao_topk,25,5,0.3660347888353648,0.32143135943218515,0.0320570930744614,1.3913747356809902
siren,zhao_topk,25,6,0.4022530876109919,0.31267008171312904,0.030577909147508433,2.929664205152571
siren,zhao_topk,25,7,0.3630373422384067,0.31447126321313157,0.00893932696124945,5.43285632529175
siren,zhao_topk,25,8,0.37468261606142206,0.3280930955229183,0.02120331540530949,2.1972752679440557
siren,zhao_topk,25,9,0.3321327587951957,0.31220573701704624,0.022235741579885886,0.8961707756207762
siren,zhao_topk,25,10,0.3979034750443808,0.318462722094344,0.023521101064050833,3.3774249229961595
siren,zhao_topk,25,11,0.43101233931919924,0.3376893617091561,0.010951576725300467,8.521419330829987
siren,zhao_topk,25,12,0.4477670857067181,0.33097316484440176,0.015358217180938391,7.604653553621657
siren,zhao_topk,25,13,0.3554205528464856,0.3292833454224852,0.020185554236553868,1.294847152458599
siren,zhao_topk,25,14,0.3750776687127117,0.3355244006527071,0.02168252181670454,1.824200542463292
siren,zhao_topk,25,15,0.4037407060240056,0.34651241820137957,0.01773670079927162,3.2265463836981545
siren,zhao_topk,25,16,0.4475783976247709,0.364488327062212,0.020812232560905742,3.992367004327903
siren,zhao_topk,25,17,0.3867584478729456,0.3571348487030126,0.020516362450405234,1.443901141907731
siren,zhao_topk,25,18,0.5023018030816722,0.33869794366556444,0.01989450740227343,8.223569254969943
siren,zhao_topk,25,19,0.44102914800697657,0.3523454633926362,0.02937087761840346,3.019442788416106
siren,zhao_topk,25,20,0.4301106356354269,0.32843340688484657,0.015880596284260456,6.402607744103063
siren,zhao_topk,25,21,0.4494078935051274,0.35406728462905374,0.01729302958506998,5.513239216243892
siren,zhao_topk,25,22,0.3959776368744411,0.3045837461524076,0.017325070169816173,5.275239281931477
siren,zhao_topk,25,23,0.4427941277406451,0.2516242525367841,0.007455244680668061,25.642334140900434
siren,zhao_topk,25,24,0.36285299468094984,0.24578649224213978,0.01248786465039795,9.374421145338047
siren,zhao_topk,25,25,0.4590122017244995,0.29710144515823966,0.025300482511237607,6.3995125980045895
siren,zhao_topk,25,26,0.4394446198143728,0.32371415489938304,0.01862063312925453,6.215173464384935
siren,zhao_topk,25,27,0.4789151957096021,0.33664886405865857,0.013910647382366892,10.227153901642282
siren,zhao_topk,25,28,0.4542421820127129,0.3882506276768728,0.0072647361773509195,9.083819800859425
siren,zhao_topk,25,29,0.5160976547948082,0.39974606874038987,0.015841153171358584,7.344893695288956
siren,zhao_topk,25,30,0.572603197167607,0.41688853546752636,0.020496231522027057,7.597233741858153
siren,zhao_topk,25,31,0.5485934497755046,0.43081928628328053,0.01563614580300344,7.532173527673403
siren,zhao_topk,26,0,0.47805389047304925,0.48956221959984364,0.012284554682670678,-0.9368128861055683
siren,zhao_topk,26,1,0.4939452563809222,0.4693481746533418,0.02285556481237058,1.0761966256142237
siren,zhao_topk,26,2,0.5230975946973458,0.5181500218155177,0.016249617738382783,0.3044731858609568
siren,zhao_topk,26,3,0.506271055899323,0.476982338674185,0.009566325874554946,3.0616474505684326
siren,zhao_topk,26,4,0.5214205035894549,0.48914429521437086,0.017981291416965518,1.7949883368572261
siren,zhao_topk,26,5,0.4985572622101902,0.47443858402679817,0.023531366850696078,1.0249586577958847
siren,zhao_topk,26,6,0.5262643581449714,0.4653044341255691,0.01571835007016668,3.878264814517894
siren,zhao_topk,26,7,0.49691216455977655,0.48299654695586264,0.016658941565935757,0.8353242340659024
siren,zhao_topk,26,8,0.5057738591919333,0.4944652199701496,0.012061775444505892,0.9375600858938862
siren,zhao_topk,26,9,0.4603872530201926,0.4679751630642045,0.014255624509592982,-0.5322748252036085
siren,zhao_topk,26,10,0.5187681887040766,0.4720110413077494,0.008385667131226397,5.5758410946475285
siren,zhao_topk,26,11,0.5477066518744547,0.5039984792906054,0.007467820094242054,5.85286898080871
siren,zhao_topk,26,12,0.5788175649307656,0.506447330786702,0.018830675448588092,3.8432096788907213
siren,zhao_topk,26,13,0.48680056268757477,0.4914788423171682,0.017816384152345686,-0.26258300166801823
siren,zhao_topk,26,14,0.5022286282782678,0.5152938243830522,0.016754402555915704,-0.7798067439994331
siren,zhao_topk,26,15,0.5352646699643814,0.5202055375585672,0.010909639119141508,1.380351104317661
siren,zhao_topk,26,16,0.584635814990125,0.5516531239843468,0.0028085081798967745,11.74384722888376
siren,zhao_topk,26,17,0.5308868690808277,0.5342762762693162,0.02065748727943647,-0.16407645047238872
siren,zhao_topk,26,18,0.6160017602799853,0.5124449356350522,0.011754818266813412,8.80973421233556
siren,zhao_topk,26,19,0.5645601025091341,0.5216066656161937,0.012159978709959171,3.5323611921919738
siren,zhao_topk,26,20,0.5403649535288579,0.4950107371500459,0.018489185078295757,2.453013271636987
siren,zhao_topk,26,21,0.5769529961435655,0.5319743248852757,0.015181246522880163,2.962778530109563
siren,zhao_topk,26,22,0.5120652725518758,0.4563631043577606,0.018941110231430663,2.9408079839841528
siren,zhao_topk,26,23,0.5192708887093588,0.3780388170103071,0.005975131445850668,23.636646821741127
siren,zhao_topk,26,24,0.46753811002833434,0.37215438072427875,0.012665640663010501,7.530904424173344
siren,zhao_topk,26,25,0.5180125034633815,0.4399525427926384,0.01946652288486251,4.009959104275565
siren,zhao_topk,26,26,0.567948401381915,0.4956272507922452,0.02019975122008638,3.5802990740675367
siren,zhao_topk,26,27,0.591851921509506,0.5067010926401065,0.012288147566806212,6.929508976553647
siren,zhao_topk,26,28,0.578087423680518,0.5793192041842768,0.009450645298247838,-0.1303382430390443
siren,zhao_topk,26,29,0.6274857363223095,0.5992453869061154,0.009731705657515206,2.901891036376118
siren,zhao_topk,26,30,0.6965108973338465,0.6189869378667433,0.007437149971189624,10.423880084093923
siren,zhao_topk,26,31,0.7032082632311906,0.649297260098983,0.009119112726523536,5.911869361522844
siren,zhao_topk,27,0,0.3051350908238663,0.3423384705751024,0.019838261813091715,-1.875334648859446
siren,zhao_topk,27,1,0.3030930682719712,0.32451256810767365,0.016542257056472442,-1.2948353880960708
siren,zhao_topk,27,2,0.3342693936890416,0.3550813584982231,0.0109916829406338,-1.893428415065019
siren,zhao_topk,27,3,0.32581952593831903,0.3261317362164027,0.015066886992150036,-0.02072161809180029
siren,zhao_topk,27,4,0.34858047296644296,0.330179781197752,0.017665830659639312,1.0415978802927492
siren,zhao_topk,27,5,0.3252259762828945,0.3170810109641061,0.018328766413540885,0.44438153310585427
siren,zhao_topk,27,6,0.3673849747453901,0.3069527462947364,0.022639365386893696,2.669342864426709
siren,zhao_topk,27,7,0.3376555289190816,0.32807997463713046,0.014461529529558698,0.662139800799022
siren,zhao_topk,27,8,0.33754384227016393,0.3339958013522524,0.0167867558127379,0.21135953590385093
siren,zhao_topk,27,9,0.33583902640681934,0.3216328123229948,0.027079269227874424,0.5246158588800169
siren,zhao_topk,27,10,0.3514996501364621,0.3173490475452584,0.010802739307514327,3.1612910039816247
siren,zhao_topk,27,11,0.39546192122800544,0.3423380561654999,0.014316264898280603,3.7107349884875194
siren,zhao_topk,27,12,0.427491474509357,0.3439307602378082,0.023379622982914742,3.574083052263627
siren,zhao_topk,27,13,0.38066097647339653,0.33169639679805285,0.014908963507877727,3.284237676849323
siren,zhao_topk,27,14,0.3250103173741633,0.3513085907223026,0.016777708866181077,-1.567453193871355
siren,zhao_topk,27,15,0.4025122254271219,0.34846013159581757,0.011508308322504318,4.696788816963332
siren,zhao_topk,27,16,0.4517211839622682,0.3786316183533224,0.015324075838955495,4.769590439062175
siren,zhao_topk,27,17,0.3905846066924359,0.354680140122022,0.01667150960049203,2.153642197426096
siren,zhao_topk,27,18,0.4851401791112047,0.3434133144244322,0.01866051488433853,7.59501361914304
siren,zhao_topk,27,19,0.45723804058945217,0.3455704491499127,0.013178002373927954,8.473787473317538
siren,zhao_topk,27,20,0.4475635589301563,0.33202248246540156,0.03318334507647522,3.4818996155594237
siren,zhao_topk,27,21,0.47166331969425485,0.35208278526010295,0.0068696041395319846,17.407194360154023
siren,zhao_topk,27,22,0.3931499118647543,0.3065197803305273,0.007356291547789313,11.776331997099922
siren,zhao_topk,27,23,0.5055184514444337,0.25533865649574367,0.015148204989321692,16.515474613992048
siren,zhao_topk,27,24,0.3910597565693882,0.25090110930535836,0.016023985894784865,8.74680296053216
siren,zhao_topk,27,25,0.5042414752262698,0.2919040522619455,0.019391127964685367,10.950235765089472
siren,zhao_topk,27,26,0.47079545259587585,0.32131694880088724,0.008668823141685779,17.2432291387041
siren,zhao_topk,27,27,0.49252141007087386,0.3438655707269474,0.013448146580935799,11.054002010556768
siren,zhao_topk,27,28,0.46923229918625103,0.3933337780293875,0.01170147305574701,6.486236458886435
siren,zhao_topk,27,29,0.5533533505863933,0.400445562060135,0.013819928312223433,11.064296794579946
siren,zhao_topk,27,30,0.5891608288970309,0.41281623642473697,0.012246321910070617,14.39980050885965
siren,zhao_topk,27,31,0.5089649162684249,0.4401457520608826,0.01834481293673922,3.751423601039721
siren,zhao_topk,28,0,0.36287625089190256,0.3305860453486491,0.035848028079692944,0.9007526291674909
siren,zhao_topk,28,1,0.36888125350559436,0.31643179569919366,0.040129215409939724,1.3070142854925926
siren,zhao_topk,28,2,0.377521811553854,0.3475357952658582,0.04152885030146935,0.7220526470229505
siren,zhao_topk,28,3,0.3945391622796799,0.3093750478721399,0.02177321764450008,3.9114161167195465
siren,zhao_topk,28,4,0.40752278894075583,0.3227152537964767,0.030856499321008177,2.7484496624845325
siren,zhao_topk,28,5,0.38739577063230596,0.314695537712605,0.03381019773609877,2.150245718382171
siren,zhao_topk,28,6,0.4225065268521081,0.304367850254424,0.03413624160891771,3.460799169139397
siren,zhao_topk,28,7,0.41423946939640854,0.31605379608444,0.029203314198318037,3.3621414557674942
siren,zhao_topk,28,8,0.42043461031193474,0.3261207053673412,0.026801387811334718,3.5189933300657934
siren,zhao_topk,28,9,0.3820277265639359,0.3087277488343235,0.02999347663345294,2.4438639983421577
siren,zhao_topk,28,10,0.4277600773778671,0.311021090527568,0.027967338394733372,4.174118580847244
siren,zhao_topk,28,11,0.4681253116429041,0.3334891917037559,0.023228619007298144,5.79613105268321
siren,zhao_topk,28,12,0.4918971384808224,0.3347711539971793,0.02698289669227585,5.823169627619043
